"","iso2c","country","year","fertility.rate","life.expectancy","population","GDP.per.capita.Current.USD","15.to.25.yr.female.literacy","iso3c","region","capital","longitude","latitude","income","lending"
"9885","SL","Sierra Leone",1986,5.552,42.0959024390244,3688492,132.894813551015,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9886","SL","Sierra Leone",1987,5.582,41.210756097561,3800961,184.507970986793,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9887","SL","Sierra Leone",1988,5.62,40.3103414634146,3908478,269.947520778042,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9888","SL","Sierra Leone",1989,5.662,39.4623414634146,3993016,233.651558717838,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9889","SL","Sierra Leone",1990,5.705,38.7214634146341,4042678,160.696653752895,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9890","SL","Sierra Leone",1991,5.749,38.1223902439024,4053257,192.43327974249,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9891","SL","Sierra Leone",1992,5.789,37.663243902439,4031730,168.661591326085,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9892","SL","Sierra Leone",1993,5.822,37.3456341463415,3991434,192.615569943474,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9893","SL","Sierra Leone",1994,5.847,37.1876097560976,3951544,230.77459612837,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9894","SL","Sierra Leone",1995,5.86,37.2087073170732,3927105,221.730445049669,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9895","SL","Sierra Leone",1996,5.858,37.4188780487805,3919708,240.258241866459,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9896","SL","Sierra Leone",1997,5.843,37.7990243902439,3928313,216.433373211861,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9897","SL","Sierra Leone",1998,5.816,38.3254878048781,3961869,169.711802017469,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9898","SL","Sierra Leone",1999,5.776,38.9746829268293,4030443,166.082182249601,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9899","SL","Sierra Leone",2000,5.726,39.7315853658537,4139757,153.601769910347,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9900","SL","Sierra Leone",2001,5.669,40.5776829268293,4295667,251.294708792782,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9901","SL","Sierra Leone",2002,5.606,41.4894390243903,4493047,275.760366574415,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9902","SL","Sierra Leone",2003,5.541,42.4307804878049,4712763,291.006054345828,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9903","SL","Sierra Leone",2004,5.474,43.3686097560976,4928175,290.413525758221,37.35751851,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9904","SL","Sierra Leone",2005,5.404,44.260243902439,5119895,317.946576330965,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9905","SL","Sierra Leone",2006,5.331,45.0730243902439,5280909,357.406103664479,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9906","SL","Sierra Leone",2007,5.252,45.7958780487805,5416015,398.437729808339,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9907","SL","Sierra Leone",2008,5.167,46.4252682926829,5532139,452.696802695261,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9908","SL","Sierra Leone",2009,5.077,46.9576829268293,5641182,435.109412046961,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9909","SL","Sierra Leone",2010,4.982,47.4021951219512,5751976,447.753323774006,50.14751,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9910","SL","Sierra Leone",2011,4.884,47.7763658536585,5865491,501.023224689941,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9911","SL","Sierra Leone",2012,NA,NA,5978727,634.922792952024,NA,"SLE","Sub-Saharan Africa (all income levels)","Freetown","-13.2134","8.4821","Low income","IDA"
"9912","SM","San Marino",1960,NA,NA,15393,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9913","SM","San Marino",1961,NA,NA,15787,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9914","SM","San Marino",1962,NA,NA,16197,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9915","SM","San Marino",1963,NA,NA,16616,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9916","SM","San Marino",1964,NA,NA,17033,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9917","SM","San Marino",1965,NA,NA,17440,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9918","SM","San Marino",1966,NA,NA,17839,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9919","SM","San Marino",1967,NA,NA,18228,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9920","SM","San Marino",1968,NA,NA,18588,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9921","SM","San Marino",1969,NA,NA,18895,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9922","SM","San Marino",1970,NA,NA,19136,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9923","SM","San Marino",1971,NA,NA,19299,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9924","SM","San Marino",1972,NA,NA,19394,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9925","SM","San Marino",1973,NA,NA,19464,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9926","SM","San Marino",1974,NA,NA,19563,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9927","SM","San Marino",1975,NA,NA,19732,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9928","SM","San Marino",1976,NA,NA,19986,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9929","SM","San Marino",1977,NA,NA,20311,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9930","SM","San Marino",1978,NA,NA,20681,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9931","SM","San Marino",1979,NA,NA,21053,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9932","SM","San Marino",1980,NA,NA,21397,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9933","SM","San Marino",1981,NA,NA,21706,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9934","SM","San Marino",1982,NA,NA,21989,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9935","SM","San Marino",1983,NA,NA,22255,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9936","SM","San Marino",1984,NA,NA,22514,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9937","SM","San Marino",1985,NA,NA,22776,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9938","SM","San Marino",1986,NA,NA,23041,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9939","SM","San Marino",1987,NA,NA,23304,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9940","SM","San Marino",1988,NA,NA,23571,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9941","SM","San Marino",1989,NA,NA,23847,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9942","SM","San Marino",1990,NA,NA,24135,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9943","SM","San Marino",1991,NA,NA,24441,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9944","SM","San Marino",1992,NA,NA,24766,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9945","SM","San Marino",1993,NA,NA,25093,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9946","SM","San Marino",1994,NA,NA,25402,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9947","SM","San Marino",1995,NA,NA,25680,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9948","SM","San Marino",1996,NA,79.119512195122,25914,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9949","SM","San Marino",1997,NA,79.4731707317073,26114,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9950","SM","San Marino",1998,NA,80.1731707317073,26321,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9951","SM","San Marino",1999,NA,80.5243902439024,26594,32088.9629138836,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9952","SM","San Marino",2000,NA,80.619512195122,26969,28696.1934967833,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9953","SM","San Marino",2001,NA,80.9731707317073,27467,29679.4419872134,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9954","SM","San Marino",2002,NA,81.119512195122,28064,31355.3737857721,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9955","SM","San Marino",2003,NA,81.219512195122,28700,39128.2761447743,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9956","SM","San Marino",2004,NA,81.7219512195122,29290,44976.3685427224,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9957","SM","San Marino",2005,NA,81.9756097560976,29775,46193.6726947739,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9958","SM","San Marino",2006,NA,82.1804878048781,30130,48757.8957291373,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9959","SM","San Marino",2007,NA,82.5060975609756,30377,55556.9668837492,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9960","SM","San Marino",2008,NA,82.8317073170732,30549,62188.9285937468,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9961","SM","San Marino",2009,NA,82.9955432372439,30698,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9962","SM","San Marino",2010,NA,83.159379157439,30861,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9963","SM","San Marino",2011,NA,83.3232150776098,31048,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9964","SM","San Marino",2012,NA,NA,31247,NA,NA,"SMR","Europe & Central Asia (all income levels)","San Marino","12.4486","43.9322","High income: nonOECD","Not classified"
"9965","SN","Senegal",1960,6.635,38.933,3177737,249.493492692099,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9966","SN","Senegal",1961,6.722,39.0632682926829,3265730,256.142762472198,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9967","SN","Senegal",1962,6.811,39.1810487804878,3356581,255.446267754403,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9968","SN","Senegal",1963,6.899,39.2948292682927,3450567,256.881647072569,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9969","SN","Senegal",1964,6.984,39.4161219512195,3548083,264.691077424746,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9970","SN","Senegal",1965,7.066,39.5534146341464,3649456,261.911572496908,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9971","SN","Senegal",1966,7.142,39.7147317073171,3754429,262.341581509522,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9972","SN","Senegal",1967,7.212,39.9055365853659,3862964,254.88335337018,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9973","SN","Senegal",1968,7.275,40.1353658536585,3975826,260.145607838521,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9974","SN","Senegal",1969,7.329,40.4121951219512,4094016,240.258250332039,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9975","SN","Senegal",1970,7.375,40.7495365853659,4218056,242.963293445444,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9976","SN","Senegal",1971,7.415,41.1554146341463,4348862,243.309765534275,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9977","SN","Senegal",1972,7.447,41.6312926829268,4485775,285.41959985541,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9978","SN","Senegal",1973,7.474,42.1732195121951,4625876,318.191318917506,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9979","SN","Senegal",1974,7.494,42.7781463414634,4765169,347.998978502073,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9980","SN","Senegal",1975,7.507,43.4430731707317,4901053,456.17679328325,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9981","SN","Senegal",1976,7.511,44.1640243902439,5032394,450.453742338554,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9982","SN","Senegal",1977,7.505,44.9289756097561,5160810,449.69425686596,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9983","SN","Senegal",1978,7.489,45.7219024390244,5289871,489.837809821808,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9984","SN","Senegal",1979,7.462,46.5268292682927,5424642,594.818599433875,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9985","SN","Senegal",1980,7.425,47.3332682926829,5568908,629.078958096946,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9986","SN","Senegal",1981,7.378,48.1312195121951,5723711,555.019576988748,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9987","SN","Senegal",1982,7.323,48.9146829268293,5888343,528.107466449429,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9988","SN","Senegal",1983,7.261,49.6721707317073,6062681,457.586162109449,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9989","SN","Senegal",1984,7.193,50.3891951219512,6246065,433.158471429932,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9990","SN","Senegal",1985,7.118,51.0477317073171,6437891,460.119638841914,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9991","SN","Senegal",1986,7.036,51.6332682926829,6638009,631.19233087605,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9992","SN","Senegal",1987,6.948,52.1423170731707,6846349,736.262312317629,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9993","SN","Senegal",1988,6.853,52.5778292682927,7062329,705.879446776899,28.03475259,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9994","SN","Senegal",1989,6.752,52.9438536585366,7285204,674.389504874573,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9995","SN","Senegal",1990,6.646,53.2483414634146,7514110,760.787974205304,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9996","SN","Senegal",1991,6.534,53.5018048780488,7749606,724.841476756428,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9997","SN","Senegal",1992,6.417,53.724243902439,7990968,751.459060298364,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9998","SN","Senegal",1993,6.298,53.9326829268293,8234586,689.631319660431,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"9999","SN","Senegal",1994,6.177,54.1421219512195,8475766,457.445019756618,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10000","SN","Senegal",1995,6.059,54.3630731707317,8711528,560.030212848093,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10001","SN","Senegal",1996,5.943,54.6045365853659,8940298,566.628776164681,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10002","SN","Senegal",1997,5.834,54.8635365853659,9164050,509.873270179625,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10003","SN","Senegal",1998,5.73,55.1385609756098,9387783,535.839429911368,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10004","SN","Senegal",1999,5.634,55.4311219512195,9618564,534.803853554669,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10005","SN","Senegal",2000,5.546,55.739243902439,9861679,474.524157758884,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10006","SN","Senegal",2001,5.466,56.0584390243903,10119118,482.018493353681,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10007","SN","Senegal",2002,5.393,56.3826585365854,10390050,513.362528922104,40.96837345,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10008","SN","Senegal",2003,5.323,56.7074146341463,10673535,642.518742300371,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10009","SN","Senegal",2004,5.257,57.0291707317073,10967568,732.156667024345,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10010","SN","Senegal",2005,5.191,57.3493414634146,11270826,771.817075971633,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10011","SN","Senegal",2006,5.123,57.6678780487805,11582925,808.912553363625,44.54015856,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10012","SN","Senegal",2007,5.052,57.9872195121951,11904974,950.841920351036,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10013","SN","Senegal",2008,4.978,58.3093658536585,12238791,1093.76379938288,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10014","SN","Senegal",2009,4.9,58.6323170731707,12586827,1014.47655477033,56.19143514,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10015","SN","Senegal",2010,4.819,58.9540731707317,12950564,992.643834910161,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10016","SN","Senegal",2011,4.735,59.2721951219512,13330737,1083.84034511026,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10017","SN","Senegal",2012,NA,NA,13726021,1031.59964465181,NA,"SEN","Sub-Saharan Africa (all income levels)","Dakar","-17.4734","14.7247","Lower middle income","IDA"
"10018","SO","Somalia",1960,7.25,35.9853414634146,2756380,65.4702727317441,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10019","SO","Somalia",1961,7.252,36.3862195121951,2814683,68.0932775941161,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10020","SO","Somalia",1962,7.255,36.7866097560976,2874944,70.7954905244462,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10021","SO","Somalia",1963,7.258,37.187512195122,2937360,73.5855155489625,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10022","SO","Somalia",1964,7.261,37.5879024390244,3002173,76.4550216966596,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10023","SO","Somalia",1965,7.261,37.9908048780488,3069558,79.4009757175451,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10024","SO","Somalia",1966,7.257,38.4017073170732,3144244,81.8562107025912,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10025","SO","Somalia",1967,7.248,38.8196097560976,3227245,84.2148300645049,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10026","SO","Somalia",1968,7.232,39.240512195122,3311111,86.5932576378952,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10027","SO","Somalia",1969,7.209,39.6594146341464,3385414,88.6833992794143,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10028","SO","Somalia",1970,7.183,40.0603170731707,3445420,91.7588814554195,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10029","SO","Somalia",1971,7.156,40.4272195121951,3477568,95.2115377791687,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10030","SO","Somalia",1972,7.13,40.7501463414634,3490295,119.457222547076,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10031","SO","Somalia",1973,7.106,41.0290731707317,3526527,143.775572773597,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10032","SO","Somalia",1974,7.084,41.2695121951219,3644572,128.29419382602,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10033","SO","Somalia",1975,7.061,41.4879512195122,3880955,183.163736223082,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10034","SO","Somalia",1976,7.033,41.7059024390244,4259636,189.51755477536,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10035","SO","Somalia",1977,6.997,41.9443414634146,4754149,104.866478975064,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10036","SO","Somalia",1978,6.951,42.2197804878049,5289049,106.821864862606,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10037","SO","Somalia",1979,6.898,42.5387073170732,5758961,102.521941715759,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10038","SO","Somalia",1980,6.843,42.9156341463415,6089707,99.1168629200313,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10039","SO","Somalia",1981,6.791,43.3615609756098,6251730,111.827005731579,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
"10040","SO","Somalia",1982,6.749,43.8604878048781,6271538,123.48160306548,NA,"SOM","Sub-Saharan Africa (all income levels)","Mogadishu","45.3254","2.07515","Low income","IDA"
